income,sex,eth,focc,fedu,mocc,medu,weights
4787.639333,2,1,10,1,9,5,2422.6414
6036.412733,1,1,9,1,9,8,278.0686
4127.573433,2,1,9,1,5,0,695.45422
4011.615633,1,1,8,1,9,0,1246.0967
9363.502133,1,1,5,9,10,7,267.16336
2227.653533,1,1,10,1,10,0,452.24561
1997.225133,2,1,8,4,7,9,1124.7865
9481.518733,2,1,8,4,10,0,550.07965
21717.43973,1,1,9,1,10,0,53.138519
11673.73373,2,1,5,5,10,0,87.836128
4216.771133,1,1,10,1,10,0,205.46774
3005.116833,1,1,9,1,10,6,369.36026
1023.479033,1,1,8,12,9,9,717.56085
2575.296333,1,1,10,1,10,0,535.03705
24128.90073,1,3,7,11,1,11,106.38248
4305.969433,2,1,10,1,10,0,815.18829
4511.309733,1,1,8,1,9,0,447.86334
1647.865733,2,1,9,1,9,8,3019.0081
7980.931333,2,1,9,1,9,0,64.101486
4778.719433,1,1,10,1,10,0,880.89862
2013.578033,1,1,7,1,10,0,217.6918
9764.893733,1,1,7,9,10,6,1032.201
12238.65507,1,1,9,1,9,0,330.01709
1505.148833,1,1,10,1,10,0,526.11713
2183.054333,2,1,8,1,10,4,577.6701
5358.507033,1,1,10,9,10,0,241.233
25196.16573,1,1,8,11,3,5,2758.5364
2762.842233,1,1,7,1,10,0,179.09683
3717.261933,1,1,10,1,9,0,394.8699
8872.912233,2,1,10,1,9,0,1186.7666
10149.78773,1,1,8,1,9,0,147.28157
3449.667633,1,1,10,1,10,0,89.135948
3859.978933,1,1,8,9,10,0,514.6983
711.2856326,1,1,9,1,10,0,898.96759
10210.88373,1,2,10,1,10,8,278.50305
5260.389333,2,1,10,1,10,0,1146.1571
3342.629833,2,1,2,11,10,5,2883.1384
12738.1644,1,1,8,6,10,5,173.28418
14819.74073,2,1,8,1,5,11,136.55385
9717.625133,1,1,10,1,10,5,394.2785
10880.34373,1,2,10,1,10,0,693.9118
3015.166933,2,1,9,1,10,3,915.7417
24928.57273,1,4,4,11,2,12,932.85614
1714.764333,2,1,10,1,10,0,883.22772
2775.717233,2,1,7,1,9,0,188.92616
1986.818633,2,1,9,1,9,0,238.83478
15562.77073,1,1,10,1,10,0,175.90276
14670.7894,1,3,7,11,10,8,1444.8082
3921.047033,2,1,10,1,10,0,88.349052
15848.20473,1,1,5,9,10,5,122.73477
2672.035033,2,1,10,1,10,0,423.53601
26127.39473,1,1,3,7,10,6,136.96565
7088.950333,1,1,10,1,10,0,151.62082
4479.905933,1,1,8,1,9,0,467.06018
6681.240933,1,1,5,1,9,4,56.907459
5893.695933,2,1,8,1,9,7,423.71899
9764.893733,1,3,10,11,10,9,217.69798
3447.297033,1,1,9,1,9,0,188.20505
1905.562533,1,1,10,1,10,0,70.201408
7013.036333,2,3,7,1,9,10,232.00462
2539.846833,2,1,8,1,10,0,165.03723
1201.875333,1,1,7,1,10,0,249.11191
20736.26173,1,1,10,1,10,5,268.90759
13151.98073,1,4,10,11,10,10,155.86305
1949.790733,1,1,10,1,10,0,1253.3018
3164.233533,1,3,8,12,10,8,2922.6372
14554.83173,2,1,10,7,10,10,165.23172
28728.41273,2,1,9,1,10,5,228.02606
7310.618333,2,3,9,1,9,0,189.01836
22698.61973,1,1,8,6,10,5,103.07272
3271.271433,2,1,9,7,10,0,353.75638
2400.282933,1,1,8,7,9,6,1135.5767
4649.119833,2,3,9,1,9,0,133.45219
8293.125133,1,1,3,1,10,0,866.10516
2209.813933,2,1,8,1,9,0,391.7522
3075.035533,1,4,7,11,5,10,218.70184
7891.733533,1,1,9,9,10,0,1049.3442
10951.22873,1,3,9,8,9,6,319.25195
5304.988433,1,1,10,1,10,0,93.417534
760.7950926,2,1,10,1,10,0,1059.7568
2209.813933,2,1,7,11,10,5,246.14682
3298.030933,2,1,10,8,9,9,518.52332
6844.547533,1,1,9,8,9,5,2063.2961
10141.01173,2,1,7,11,5,8,253.32559
5475.013333,2,1,5,1,10,0,111.71712
2741.020233,1,1,10,1,10,0,306.79422
934.2809326,1,1,10,1,9,7,536.76685
3235.592233,1,1,8,1,10,0,223.03433
2629.045133,2,1,5,9,10,12,553.99359
5403.106133,1,1,10,1,10,0,219.68835
2548.719933,2,1,10,1,10,0,289.15881
1335.672433,2,1,8,5,9,0,437.70947
6826.403033,1,1,10,1,10,0,234.4986
952.1205326,2,1,9,1,10,0,319.59198
3967.016533,2,1,9,1,10,7,799.19214
5304.988433,2,1,9,1,10,0,977.56848
755.8846926,1,1,9,1,9,0,173.37582
13000.29673,2,2,10,5,10,0,880.71619
1759.742433,2,1,8,1,5,8,873.0849
6375.365433,1,1,10,1,10,4,102.98138
3967.016533,2,1,10,8,10,7,505.95792
13481.48207,2,1,9,5,9,9,246.71407
15291.30873,1,1,10,1,9,0,1018.559
3521.026033,2,1,10,1,10,0,56.979713
845.0828126,2,1,10,1,9,0,1461.0854
7980.931333,1,1,8,5,10,11,146.25372
13735.11073,1,2,10,12,10,9,600.58795
1897.620533,1,1,8,1,10,0,424.79568
14176.76373,1,3,9,1,10,0,30.262005
10454.52373,1,1,8,9,2,8,273.59769
2002.202333,1,1,10,1,10,0,316.02374
7953.888333,2,1,10,1,10,0,160.15184
7677.657933,1,1,7,2,2,0,455.91431
8361.292133,1,4,9,11,10,8,350.29907
3858.127833,1,1,8,1,9,0,427.31372
1986.818633,1,1,9,3,9,1,238.83478
7864.973833,2,1,9,1,9,0,759.36792
4669.549933,2,1,10,1,10,0,222.34885
3469.960633,1,1,5,1,10,0,24.007013
3227.912233,1,1,6,3,2,7,303.63672
15634.12873,2,1,8,5,10,7,472.77759
9720.295133,2,3,7,10,7,9,122.55798
1714.764333,1,1,7,1,9,0,141.72418
845.0828126,1,1,10,9,10,0,260.94189
2183.054333,1,1,7,1,9,0,835.71332
3641.443533,1,1,5,7,10,8,439.3692
2147.375133,2,1,9,1,10,0,364.3866
4975.498233,1,1,10,1,10,0,110.07925
6519.598333,1,1,10,1,10,8,681.24078
3699.422333,2,1,10,1,10,0,184.47295
21133.46673,2,1,8,1,10,0,239.08365
2591.234033,1,1,10,10,10,9,640.29657
5020.961633,1,1,8,1,10,0,340.26199
1323.947833,1,1,10,1,10,0,241.65002
1208.618533,1,1,10,1,10,0,89.590988
1029.244333,2,1,7,1,9,0,403.87637
8248.525533,1,1,9,1,10,0,580.59119
292.0545526,1,1,10,1,10,0,224.07059
934.2809326,2,1,8,1,10,4,1253.2374
9363.502133,2,1,10,1,10,0,439.96829
6553.761933,2,1,9,10,9,0,339.12439
8498.280433,1,1,10,1,10,0,171.78674
6466.274633,1,1,10,1,10,0,53.371227
14375.14773,1,3,9,1,9,0,308.19043
26409.25973,2,1,10,1,10,0,408.00143
3092.875133,1,1,10,1,9,0,269.01636
28550.01573,1,3,9,7,9,0,117.18096
10013.3524,2,1,5,11,10,12,409.73117
1692.464933,1,1,10,1,10,0,281.2489
5706.379533,1,3,9,4,2,8,112.68531
2700.403533,1,1,9,1,9,5,197.34285
9274.048033,1,1,5,4,10,0,1345.1731
9278.670133,1,1,10,1,10,0,102.74235
6453.860033,1,3,9,9,9,8,416.16092
4056.214533,2,1,7,7,9,4,746.23334
4359.488433,1,1,9,9,9,4,175.71057
2374.939133,1,1,10,1,10,0,701.24969
3949.176933,1,1,10,1,10,0,32.537022
4294.002633,2,3,9,1,10,0,65.521965
668.8151126,1,1,9,1,10,0,451.05353
15901.72373,2,3,7,1,10,0,62.20248
6018.572933,1,1,7,8,10,8,1334.7024
2075.335133,2,1,10,1,10,0,351.06708
5475.013333,1,1,9,1,10,0,111.71712
13184.15507,1,1,7,1,10,12,491.60507
2304.363933,2,3,9,11,5,3,34.672485
12822.89207,2,4,7,10,4,12,203.02878
6006.341433,2,3,7,5,9,0,36.046211
2807.441333,1,1,9,11,10,12,1434.3894
5412.026033,1,1,7,1,10,0,2017.729
2316.851733,1,1,10,1,10,0,194.72519
3521.026033,1,1,9,9,10,6,1082.3594
2727.163033,1,1,10,1,10,0,49.456001
5226.335633,1,1,10,1,10,0,406.05154
8293.125133,2,1,10,1,9,0,866.10516
5347.803433,2,1,7,1,9,0,576.30756
3096.516733,1,1,8,3,5,8,180.61572
2711.176933,1,1,8,1,10,0,373.67209
3271.271433,1,1,10,1,10,0,847.96436
14021.30073,2,1,8,9,10,5,2819.7427
1701.384733,1,1,10,1,10,0,1181.5637
25820.55273,1,1,5,1,9,0,445.72659
1960.059133,1,1,10,1,10,0,47.818161
1166.195933,1,1,3,1,6,7,1321.746
2062.977433,1,1,10,1,10,0,450.1102
2468.488433,1,1,10,1,10,0,115.18523
5750.978733,2,3,7,8,9,4,127.13081
1551.971133,2,1,9,1,10,0,385.23801
2495.778233,1,1,10,1,10,0,224.3356
2698.502833,1,1,10,1,10,0,73.611885
2045.653233,1,1,10,1,9,8,232.40532
1543.448533,1,1,10,1,10,0,674.34454
6196.969433,1,3,10,1,10,0,116.4157
3417.757033,1,1,5,1,9,0,440.83493
640.9897926,2,1,10,1,10,0,546.80725
14135.60073,1,1,8,1,9,4,175.02037
3048.276033,1,1,10,1,10,0,547.92688
4522.126633,1,1,9,1,9,0,71.798164
2929.371733,2,1,9,1,10,0,228.01704
4181.297533,1,1,10,1,10,0,174.59888
8426.922033,2,1,9,1,10,0,766.31012
1603.266733,1,1,10,1,10,0,377.00757
4145.412733,2,1,10,5,9,7,97.792923
14522.1264,2,1,8,10,10,4,320.09827
1737.063933,1,1,10,1,10,0,803.50403
4795.264333,1,1,8,4,10,4,259.10382
2867.875933,2,1,7,1,10,0,236.5591
3342.629833,1,1,3,1,10,0,297.48605
3877.818533,1,1,8,1,9,0,1140.5023
2843.120533,1,1,10,1,10,0,577.18457
6072.091933,1,1,5,8,9,2,179.36012
7891.733533,1,1,10,1,10,3,459.56186
5108.752633,1,1,9,7,9,8,339.09494
1469.469533,1,1,10,1,10,0,132.54704
1458.507233,1,1,8,1,10,11,438.03842
2878.799733,1,1,9,1,9,8,917.74213
7051.963033,1,1,7,6,9,0,98.037613
3041.140333,2,1,8,1,9,0,361.67896
17362.89473,1,1,9,7,10,6,191.73849
738.0450926,1,1,10,1,10,0,1873.3961
2683.636133,1,1,10,1,10,0,422.91403
1005.639433,1,3,9,1,9,4,150.52684
887.6525726,1,1,10,1,10,2,165.29562
20119.90273,2,4,9,11,4,8,274.21045
1380.271533,2,1,9,1,9,0,479.93365
1573.596833,1,1,10,1,10,0,498.63449
6982.804833,1,3,9,1,10,0,27.322264
3699.422333,1,1,10,7,9,0,531.64105
4166.316133,1,1,8,1,10,0,138.42914
14693.43973,2,1,7,1,9,0,31.827049
7980.931333,2,1,8,9,10,0,1098.7673
633.0966026,2,1,10,1,10,6,533.41034
9240.032433,2,1,5,4,9,3,104.6596
11994.84673,2,1,7,9,5,8,347.75241
3719.495333,2,1,9,12,10,11,831.82599
12315.06773,1,1,8,1,10,0,196.6499
4805.413733,1,1,8,1,10,0,880.89697
17079.13807,2,1,8,10,10,6,93.174965
3342.629833,1,1,10,9,10,8,537.26434
2584.445933,1,1,5,3,9,2,726.06403
3699.422333,2,1,10,1,10,0,506.51053
5938.294633,1,1,8,6,10,9,767.13776
4493.285333,1,3,9,1,7,2,16.040993
7285.186233,2,1,9,1,10,0,605.5708
2672.035033,1,1,10,3,10,8,423.53601
470.4507926,1,1,10,1,10,0,281.46341
2245.774833,1,1,9,1,10,1,564.7511
9404.740433,1,1,9,1,10,0,514.39276
2932.318533,1,1,10,1,10,0,1314.7078
1963.627133,1,1,10,1,5,0,548.5553
5483.384433,1,1,6,1,7,0,437.65857
2673.643933,2,1,10,3,10,7,631.75531
1737.063933,1,3,10,1,9,0,63.633533
15437.89373,1,1,10,1,9,3,226.81909
6580.521133,1,1,10,1,10,0,47.411358
21985.03573,1,1,8,9,9,8,567.03717
6110.447433,2,3,7,11,1,8,2348.2229
845.0828126,2,1,10,1,10,0,310.78665
2361.450633,2,1,5,1,10,0,1707.2017
2049.257233,2,1,5,1,9,4,284.13074
5483.384433,2,4,7,9,10,8,173.61182
2629.045133,1,1,10,1,10,0,1148.8721
4680.601733,2,1,10,1,10,0,351.20493
4270.290233,1,1,10,8,9,9,334.27435
10807.54073,1,1,10,1,10,0,394.89709
2272.252633,1,1,7,1,10,0,166.17633
3610.224333,1,1,9,1,9,0,960.93744
4805.462133,1,1,9,1,10,0,64.465347
14968.1174,1,4,7,11,10,10,486.49301
1824.210633,1,1,8,1,10,8,440.60452
3418.448133,1,1,7,11,10,9,560.36377
3878.046333,2,1,10,1,10,0,1873.4828
2970.227733,2,1,10,1,10,0,660.78412
5308.240933,1,3,9,9,9,4,70.813095
16234.7294,1,3,9,1,9,0,247.31805
7088.950333,1,3,8,9,9,3,181.64098
6250.488433,1,1,8,1,9,0,827.53296
1987.646433,2,1,9,1,10,0,830.75818
3574.544833,1,1,10,1,10,0,206.01102
9943.290233,1,1,7,11,10,10,271.06757
27051.48673,1,1,5,9,9,8,50.736771
7980.931333,2,1,7,8,2,12,2087.6323
1023.479033,1,1,10,1,10,0,219.53186
2447.397133,1,1,8,1,10,8,696.19568
3521.026033,1,1,9,1,10,3,404.87054
4345.294633,1,1,9,8,10,4,50.960762
25374.56273,2,1,10,1,10,0,39.563271
28496.49673,1,1,7,1,9,0,723.82446
4314.889333,1,1,9,1,9,2,398.08444
1897.620533,1,1,8,9,9,3,41.414822
9764.893733,2,1,8,3,10,0,342.82422
2332.777533,2,1,10,1,10,0,909.50623
2867.875933,1,1,10,1,10,9,236.5591
5929.375133,2,3,9,1,9,0,89.710587
5304.988433,2,1,8,12,10,0,641.66254
25166.07673,2,4,4,11,10,9,356.92618
4304.234033,1,1,10,1,10,0,841.7193
2953.548033,1,1,10,1,10,0,273.48093
4279.210133,1,1,10,7,10,8,683.8653
755.8846926,1,1,10,9,10,8,150.29327
2271.628333,1,1,10,1,10,0,328.92456
24036.59173,2,1,9,1,10,0,564.59857
3508.017733,1,1,10,1,10,0,222.83006
3574.544833,1,1,10,1,10,0,554.81451
2910.018933,2,1,9,1,10,0,30.643993
5750.978733,1,3,6,9,9,8,224.13605
5929.375133,2,1,8,4,10,0,430.01511
5037.393733,1,3,8,1,10,0,24.077337
7241.301433,1,1,7,7,9,1,188.32675
24645.35973,2,1,10,1,10,0,133.96321
1112.677133,1,1,10,1,10,0,904.16028
12943.45473,1,1,9,5,10,12,129.99974
1873.773733,1,1,5,5,9,0,193.85205
3146.393933,2,1,9,1,9,0,235.15811
21137.65073,2,1,10,12,10,11,211.77573
12440.83673,1,1,7,6,9,7,340.39053
4172.172033,1,1,10,1,10,0,234.16873
1531.908233,1,1,10,1,10,0,91.675339
13689.61073,1,3,9,8,10,8,69.109367
5840.176933,1,3,10,9,10,0,342.04688
6660.799533,2,3,9,9,9,0,461.97635
13957.20573,1,1,5,9,10,0,747.75757
2896.639333,1,1,10,11,10,0,1689.1565
2354.203833,1,1,10,1,10,0,141.87608
5001.714533,1,1,10,1,10,0,56.374729
1790.582833,1,1,9,1,10,8,809.76227
14941.82873,1,1,8,1,9,7,112.00813
720.2054926,1,1,10,1,10,0,75.442482
2961.578533,2,1,9,1,9,0,386.73788
17792.72407,2,1,10,11,10,9,4953.5845
20424.58073,1,1,10,1,10,0,102.67123
6223.728733,1,1,10,1,10,0,229.27013
5938.294633,2,1,8,6,10,9,767.13776
8174.915233,1,2,10,1,9,0,512.63123
9812.732633,2,1,10,9,7,10,53.099312
2283.502633,1,1,10,1,10,0,81.835121
4234.611033,2,1,7,1,8,9,444.62845
4888.130533,1,1,10,1,10,0,811.20807
10032.48873,1,1,9,11,9,8,479.91525
5420.945933,2,1,10,1,10,0,531.88257
5483.384433,1,1,10,1,10,0,443.67166
845.0828126,2,1,10,1,10,0,417.07834
21824.47873,2,4,7,11,2,10,696.61444
2076.016733,1,1,9,1,10,0,633.5835
1630.026133,1,1,10,1,9,0,243.43703
4769.799533,1,1,10,1,10,0,165.71623
2896.639333,2,1,7,1,9,0,1689.1565
9980.607733,2,1,8,5,9,0,1373.3153
5429.865433,1,1,10,1,10,0,941.58783
1166.195933,1,1,10,1,10,0,790.43964
12530.03573,2,1,10,1,10,0,953.29132
809.4035526,1,1,10,7,10,0,268.46765
2432.809233,1,1,10,1,10,0,408.215
15222.96073,1,1,8,5,2,12,1177.0747
5037.393733,2,2,10,1,10,0,709.15594
21312.52373,2,1,5,11,2,10,471.31644
1398.111133,2,1,10,6,10,0,206.78493
28942.48673,2,2,9,1,10,0,1927.1332
1826.262033,1,1,10,7,10,0,688.88525
5438.785333,1,1,10,1,10,0,1711.8612
9140.507033,1,3,10,1,10,0,90.820908
4533.113933,2,1,10,1,10,0,298.1673
878.0051126,1,1,10,1,10,0,84.912575
15919.56373,2,1,8,4,2,10,1685.8231
5750.978733,1,1,10,10,10,11,225.44664
9735.585133,2,1,7,1,10,0,84.98687
3842.139333,2,1,10,1,10,0,777.79614
5280.550433,1,1,10,1,10,0,382.52231
2941.238433,1,1,10,1,10,0,435.16687
1737.063933,1,1,10,9,10,2,262.65503
4825.429833,1,1,10,1,10,0,1680.3824
3763.877633,2,1,10,1,10,0,190.8949
4413.007033,1,1,10,1,10,0,202.10318
1452.495433,2,1,8,1,10,0,418.95367
1897.620533,1,1,10,1,10,0,135.43666
1737.063933,1,1,10,9,9,11,371.61285
20361.62873,1,1,9,1,9,0,181.40723
3950.733533,2,1,9,1,10,8,429.70413
1005.639433,2,1,9,5,10,3,425.14993
2593.365633,1,1,10,1,10,0,176.33952
15313.01573,2,1,5,9,2,12,146.85042
16454.75173,2,1,5,4,9,0,238.53511
9943.290233,1,1,10,1,10,0,314.21603
5669.074833,1,2,10,1,10,7,651.60114
3011.007733,2,1,4,7,9,0,782.85333
3159.289933,1,1,8,1,10,0,322.13901
10656.87473,2,1,9,9,10,7,1020.1085
4680.601733,1,1,9,4,9,4,75.97364
18238.71473,1,1,10,1,9,8,2552.8765
755.8846926,2,3,9,1,9,0,470.28146
5822.337133,1,1,10,4,10,4,202.78343
8248.525533,1,1,8,1,2,8,169.86803
4439.766733,2,1,10,1,10,7,290.39114
5750.978733,2,1,10,1,10,0,323.48544
1701.384733,2,1,10,1,10,0,1181.5637
5215.790233,1,1,8,9,10,6,289.01926
2361.450633,2,1,5,7,9,5,221.22652
2227.653533,1,1,8,3,10,4,296.11844
1846.120433,1,1,10,1,10,0,361.14786
3967.016533,2,1,9,11,9,8,332.47714
2450.648833,2,1,10,1,10,0,390.8385
8730.195533,1,1,9,1,10,0,273.43674
1291.073433,2,1,10,1,9,0,688.15381
2325.771433,1,1,8,4,10,3,1956.1461
381.2526426,1,1,10,2,10,4,814.35187
2299.011933,1,1,10,3,9,4,309.66525
2896.639333,1,1,10,1,10,0,103.03512
5019.554333,1,1,7,1,10,0,39.752861
1576.928833,1,1,10,1,9,0,492.54636
4948.195933,1,1,7,9,9,8,529.48993
10032.48873,1,1,10,12,10,12,1107.9302
1734.922733,1,1,10,1,10,0,288.31128
2914.478933,1,1,9,9,7,8,102.2091
1558.667633,1,3,10,4,10,0,750.69
12306.76973,2,3,9,4,10,0,51.535271
15866.04373,1,1,8,1,10,2,202.86942
5527.983533,2,1,10,1,10,0,236.41727
1094.837533,1,1,10,1,10,0,125.38808
6696.478733,1,3,7,8,9,5,46.265305
16543.94973,1,1,8,1,9,0,2099.8467
3863.908833,1,1,10,1,10,0,32.067104
12556.79373,1,3,8,5,10,0,24.671881
4149.872733,2,1,8,1,10,0,459.22321
4145.412733,1,3,8,1,10,0,72.948784
17092.51773,1,1,10,1,10,0,29.16334
1728.144133,2,1,9,1,10,0,189.42529
1816.603833,1,1,9,1,10,0,145.03029
5138.437633,1,1,10,1,9,0,503.54538
9546.803833,1,1,9,7,10,3,55.24501
25423.62173,1,1,7,11,2,12,287.03036
3075.035533,1,3,7,1,9,7,146.19911
3388.247033,1,1,4,1,9,5,337.39307
4056.214533,2,3,9,1,10,0,119.61504
1380.271533,1,1,9,1,10,0,937.06683
2356.053433,2,1,10,3,10,0,803.42578
8426.922033,2,3,9,8,10,4,291.52029
11417.59007,1,2,7,8,3,7,893.34302
1870.861133,2,1,3,1,10,0,673.20508
3527.857133,1,1,9,1,10,4,444.75641
12716.28573,1,1,10,7,10,5,850.64697
28578.55873,2,1,8,1,9,10,135.75827
9818.412233,2,1,8,10,9,8,152.95848
7802.535333,1,1,10,1,10,0,381.08945
3342.629833,2,1,10,9,10,3,665.06927
12440.8374,2,1,10,1,10,0,927.05988
16377.71773,2,1,8,5,5,4,250.23764
2059.197233,2,1,8,1,10,0,2343.5334
29834.46873,1,1,10,1,10,0,209.20818
5143.583633,1,1,8,8,10,4,285.16785
5340.667633,2,1,7,4,9,3,204.45425
6358.902533,1,1,10,1,10,0,358.52789
7477.696433,1,3,7,5,10,7,76.193924
5171.191133,1,1,8,1,9,0,5133.876
6428.884433,1,1,8,6,10,9,44.115139
4059.782933,2,1,9,1,10,0,988.05713
1737.063933,1,1,10,1,10,0,535.72729
3699.422333,1,1,10,1,10,0,506.51053
15897.35473,2,1,9,1,9,3,218.98793
1789.275033,1,1,9,1,10,3,250.61082
24628.48073,1,1,10,1,10,0,396.54544
3506.127833,1,1,10,1,10,0,40.853767
15116.78073,2,4,9,9,10,0,917.11835
11959.16673,1,3,10,11,10,8,221.95522
1408.421933,1,1,8,1,9,8,79.939034
1882.535733,1,1,10,1,10,12,1430.6191
1976.954533,1,1,8,9,10,5,210.17996
4288.130033,1,1,10,1,10,0,692.4707
934.2809326,2,1,7,5,10,3,190.36108
4018.798033,2,3,10,6,10,1,133.16025
3155.313933,1,1,9,1,9,0,146.47739
16227.68473,1,1,10,12,10,8,155.3922
1112.677133,1,1,9,1,10,7,240.23093
20487.7774,2,1,8,1,10,8,209.91701
1451.629933,1,1,8,1,9,0,1379.9633
7088.950333,2,1,3,1,10,0,698.50464
12333.79873,1,1,9,1,10,0,489.991
16633.14873,1,1,10,1,10,0,281.13083
6464.563633,1,1,10,1,10,0,52.409138
3314.086633,1,1,8,1,10,0,548.78632
6411.044633,1,1,5,1,10,0,200.16867
19264.49273,1,1,10,1,10,0,445.15115
2816.361033,2,1,10,1,10,0,945.25458
14294.60773,2,3,7,9,10,0,38.776226
20664.90273,1,1,10,1,5,0,2696.5259
6207.673033,1,3,9,1,9,3,180.4884
14849.18573,1,4,5,11,10,8,381.98395
10032.48873,1,1,10,1,9,0,544.62213
10210.88373,1,3,10,5,10,8,42.049976
12530.03573,1,4,8,11,4,10,1185.8264
10639.47573,1,1,10,1,9,0,55.43782
488.2903926,2,1,7,1,10,0,110.17145
10032.48873,1,3,7,9,5,10,197.52095
12084.04373,1,1,10,1,10,0,538.46539
881.7951526,1,1,10,1,10,0,375.52899
1970.745533,1,1,10,1,10,0,88.515816
4294.002633,1,3,9,1,10,0,65.521965
11994.84673,2,1,7,1,10,0,805.44562
8872.912233,1,3,8,9,7,8,105.88548
18387.37773,2,1,10,1,10,0,561.72833
613.1677126,1,1,10,1,9,5,1460.3252
9076.506033,1,1,10,1,9,10,204.88872
11638.62673,1,1,9,1,10,7,89.713387
3967.016533,2,1,5,1,9,2,1546.5245
3030.436433,2,3,9,1,9,0,413.8461
18765.59573,2,2,9,1,10,0,381.90805
7695.909833,1,1,10,1,10,0,159.22665
6196.969433,2,1,7,12,10,8,139.60265
3342.629833,2,1,10,9,10,8,1113.5358
2637.964733,1,1,10,1,10,0,292.5575
5438.785333,1,1,10,3,9,4,339.12927
6330.766333,1,1,9,5,9,5,260.65701
3991.868133,1,1,10,1,10,8,72.252563
2200.893933,1,1,10,1,10,2,227.2424
15116.78073,1,1,8,9,10,8,86.803436
9122.667133,1,1,7,1,10,0,162.10999
29299.27973,1,1,9,11,10,8,319.20767
7792.971833,1,1,8,1,9,3,95.17955
4983.875133,2,3,9,4,9,6,75.775848
4409.279433,1,3,9,1,9,0,235.25453
1647.865733,2,1,8,1,10,0,68.782417
1738.133633,2,1,10,1,10,0,255.88969
3993.776033,1,1,9,9,9,1,1329.0547
3253.431833,2,1,10,1,3,0,748.9046
2095.731133,1,1,10,1,9,0,747.12494
2985.837333,2,1,9,1,10,0,133.55328
22318.35373,1,1,9,1,10,4,301.0531
9463.942533,2,1,10,1,10,0,341.35873
3546.397633,2,1,10,1,10,6,180.1581
2539.846833,2,1,10,1,10,0,2991.8313
26293.30273,2,3,7,1,9,7,110.01729
3515.058033,2,1,8,1,10,0,148.99834
3270.261633,1,1,9,1,10,0,215.70396
3371.107133,2,1,10,1,10,0,47.991901
3681.700333,2,1,7,1,10,0,1444.4508
12333.79873,2,3,9,6,9,0,44.973186
4894.676933,1,1,10,1,10,0,497.66037
2629.045133,2,1,5,1,5,7,392.81036
6342.290733,1,1,9,1,10,0,341.39111
5947.214533,1,1,10,1,10,0,813.02631
9903.889833,1,1,9,1,9,0,175.26083
2183.054333,1,3,9,5,9,0,176.15068
27604.51573,2,1,9,7,9,7,86.335129
2183.054333,1,1,8,1,5,0,606.34351
3583.103733,1,1,9,1,9,0,367.41092
2093.856333,2,1,5,9,5,10,1074.0134
6889.410833,1,1,5,8,9,12,176.07504
6976.727233,1,1,8,1,10,0,1009.6063
3069.742833,1,1,10,1,10,0,500.29153
9764.893733,1,1,9,9,4,8,178.94424
7676.327833,2,1,10,1,10,0,307.42438
18684.70573,1,2,8,7,10,0,61.654228
3431.828033,2,1,10,1,10,0,92.687561
8576.774633,2,1,3,10,9,6,987.20667
7240.587133,1,1,10,1,10,0,762.98224
10359.54773,2,4,7,9,10,8,655.95532
1291.073433,1,1,8,1,9,0,528.38898
1978.593033,1,1,10,1,10,0,352.86032
4680.601733,2,1,10,1,10,0,351.20493
18982.0314,2,4,9,11,9,8,313.51761
9764.893733,1,1,10,1,10,0,198.75621
4622.761933,2,1,10,1,10,0,279.27539
2176.897833,1,1,10,1,10,6,367.47299
5626.101233,2,3,10,1,10,0,335.20978
1121.596933,1,1,10,1,10,0,179.92361
1112.677133,2,1,10,8,10,6,701.83948
4652.058233,1,1,5,1,10,0,51.843693
15437.89373,1,1,10,1,9,5,226.81909
23144.60973,1,4,7,7,3,12,97.020142
3973.436433,2,1,8,1,9,0,776.83984
3521.026033,1,1,10,1,9,0,110.5953
1998.018233,2,1,6,7,10,9,685.66913
7954.172033,1,1,10,1,10,0,26.927137
3734.020433,2,3,10,1,10,5,194.2507
1915.460133,1,1,10,1,10,8,316.07394
2130.370333,1,1,5,1,10,0,380.29184
1246.474333,1,1,7,1,10,2,1484.2925
934.2809326,1,1,8,7,10,9,1750.2393
15936.28873,1,4,5,9,10,8,497.35846
2280.929133,1,1,10,1,10,0,87.889053
3280.191133,1,1,7,1,9,0,118.47128
3521.026033,2,1,5,1,10,0,333.73615
5969.514333,2,3,7,11,9,7,41.501499
8034.450333,2,3,8,1,9,0,26.188904
3458.563933,1,1,10,1,10,0,172.91791
9764.893733,2,1,7,9,9,11,1235.2765
3164.233533,1,1,9,1,10,0,411.37186
3431.828033,1,1,10,1,9,0,198.13397
7507.289733,2,1,5,1,7,6,62.650196
5065.155933,2,1,10,1,10,0,22.597422
6006.341433,1,3,4,11,9,0,36.046211
6565.615433,2,1,10,1,10,0,217.03038
7267.346833,2,1,8,6,2,12,592.67426
1334.185833,1,1,10,1,10,0,277.73953
7329.785333,2,1,10,1,10,0,666.88745
12333.79873,1,3,9,1,10,0,44.973186
907.5214726,2,1,10,1,10,0,761.9176
5937.713533,1,3,9,1,9,0,52.148865
6226.404933,1,3,9,1,9,0,199.71805
1918.038733,2,1,8,1,7,0,496.69751
360.4241526,1,1,10,1,10,0,1207.6075
5126.591933,1,1,8,8,10,11,386.8974
5438.785333,2,1,10,5,10,8,339.12927
13778.80873,1,4,7,11,5,12,449.30704
8937.586133,1,1,10,9,10,8,717.00848
