outcome,income,sex,eth,focc,fedu,mocc,medu,weights
3,3565.62513262842,1,1,9,1,9,0,1347.8458
3,5519.06363262842,1,1,10,1,10,0,193.04414
2,1210.79513262842,2,1,10,1,10,9,884.53912
3,12699.34273262842,2,1,5,1,10,0,277.5979
3,7579.54023262842,1,1,10,1,10,0,911.78369
3,6732.15793262842,2,1,10,5,10,6,1644.1128
4,24928.57273262842,1,1,9,6,9,12,587.6319
3,5953.43233262842,2,1,10,1,10,0,345.79044
3,5181.96063262842,1,1,9,9,9,4,278.548
3,5953.72043262842,2,1,9,6,9,0,223.24023
3,5483.38443262842,1,1,7,9,9,0,405.47079
3,5456.62513262842,2,1,9,5,10,3,364.45407
3,12565.71373262842,2,1,9,1,10,0,173.53749
3,4769.79953262842,2,1,10,3,10,3,2773.7515
3,13332.81873262842,2,1,7,5,9,0,276.04095
3,4413.00703262842,1,1,5,10,9,9,1229.3771
3,4725.20033262842,1,3,7,9,9,8,284.74161
3,6770.51333262842,1,1,10,1,10,0,106.03007
1,680.25066262842,1,1,8,1,10,0,138.97096
3,7166.22963262842,1,1,8,12,7,6,36.853909
3,3075.03553262842,1,1,9,4,9,0,282.19147
3,11760.587399295087,1,1,8,1,10,8,206.6089
3,4601.01533262842,1,1,10,1,10,7,749.42511
2,1603.26673262842,1,1,10,1,10,0,207.54539
3,4112.40933262842,1,1,8,6,9,4,200.83492
3,2807.44133262842,1,1,5,1,10,0,534.62457
3,4575.79363262842,1,1,9,6,5,6,148.38367
3,14559.06273262842,1,1,8,1,10,0,238.64217
3,3967.01653262842,1,1,10,1,10,0,223.39793
3,3351.54973262842,1,1,10,1,10,0,53.822132
3,4894.91373262842,2,1,10,1,10,0,54.441196
3,3592.38473262842,1,1,7,9,9,2,90.707748
3,3574.54483262842,2,1,10,1,10,0,206.01102
3,8159.32733262842,2,3,9,1,10,0,1580.6685
1,934.28093262842,1,1,10,1,10,0,433.09534
4,22252.62873262842,2,4,3,9,7,8,274.47781
3,3763.87763262842,1,1,10,1,9,0,190.8949
3,7980.93133262842,1,3,10,9,10,8,2474.9607
3,12012.686399295088,2,1,10,9,10,12,62.768826
3,7213.82783262842,2,3,9,10,9,7,79.997559
3,3336.66353262842,1,1,9,1,9,0,248.88475
3,2096.53193262842,1,1,10,1,10,0,144.48254
3,5394.18623262842,1,3,9,1,9,0,67.539459
3,3353.13103262842,2,3,9,4,9,3,339.89236
3,3913.49773262842,1,1,9,2,9,3,79.877396
3,4234.61103262842,1,1,8,4,8,4,727.64813
3,13117.492399295086,1,1,8,5,10,8,82.815407
3,3284.66153262842,2,1,8,1,10,0,996.26587
3,2673.64393262842,1,1,10,11,10,7,766.888
3,10516.82773262842,1,1,8,1,10,0,1034.0107
3,4829.29603262842,2,1,9,1,9,0,1994.2401
3,5617.18183262842,2,1,10,1,10,0,191.49374
3,2771.76193262842,2,1,9,1,10,1,214.34213
3,12716.28573262842,2,1,10,1,10,0,850.64697
3,5459.86883262842,2,1,8,4,2,12,503.72751
3,3583.46473262842,1,1,5,5,10,4,898.19598
3,7074.50893262842,2,3,8,4,10,4,73.207329
1,488.29039262842,2,1,10,1,10,0,1156.3981
3,2566.06833262842,1,3,9,1,9,1,54.383415
2,1023.4790326284201,1,1,10,1,10,0,107.25854
4,21137.65073262842,1,1,10,12,10,11,211.77573
4,20914.65673262842,2,1,9,1,10,0,144.96367
1,360.42415262842,2,1,10,1,10,0,1207.6075
2,1998.01823262842,1,1,8,9,10,8,685.66913
3,2004.65813262842,1,1,10,1,10,0,84.503181
3,10656.87473262842,1,1,10,1,10,0,543.18738
3,2561.69673262842,1,1,10,1,10,0,558.96796
3,5304.98843262842,2,1,8,1,10,0,1031.1008
4,26266.54273262842,1,1,3,9,10,5,1189.1848
3,5644.77263262842,2,1,5,1,10,0,96.688301
3,4413.00703262842,2,1,3,1,10,12,131.3181
3,2743.21013262842,2,1,10,1,10,0,492.14398
3,3893.87423262842,1,1,5,1,9,0,135.1024
3,3546.39763262842,1,1,10,1,10,0,180.1581
3,4226.19253262842,1,3,9,7,9,6,112.32578
3,2225.74283262842,2,1,5,1,10,0,181.69005
4,29566.87273262842,1,2,7,11,10,8,748.75995
2,1275.24963262842,1,1,10,1,10,7,523.77271
3,2743.21013262842,1,1,6,1,10,0,492.14398
3,7624.13933262842,1,1,7,1,9,0,283.28287
3,3028.9015326284198,1,1,10,1,10,0,54.704929
3,2273.11203262842,2,1,10,1,10,7,407.51553
3,5554.74283262842,1,1,10,1,10,0,488.04922
3,3146.39393262842,2,1,9,1,10,4,267.65543
3,5278.22873262842,1,1,10,8,10,7,145.55551
3,10879.87073262842,1,1,10,1,10,0,974.34509
3,2004.65813262842,1,1,10,1,10,0,322.21475
2,1984.54123262842,2,1,8,1,10,0,707.94092
3,5218.99673262842,1,1,10,1,10,0,33.333675
2,1273.23373262842,1,1,7,1,10,3,49.041615
3,3520.00383262842,1,3,8,7,9,0,62.117889
3,3410.27113262842,1,1,10,1,10,6,18.662664
3,4993.35023262842,1,1,9,2,9,2,171.61028
2,1257.77263262842,1,1,9,1,10,0,218.22581
3,6751.11343262842,2,1,6,1,10,0,137.47516
3,3042.32973262842,1,1,10,1,10,0,179.09232
2,1882.53573262842,2,1,9,1,10,0,1430.6191
3,5054.61393262842,2,3,9,1,9,0,89.023972
3,8872.91223262842,1,3,10,9,10,8,167.77309
3,3075.03553262842,1,1,3,1,10,0,398.49991
3,2543.93763262842,1,1,5,1,10,0,62.822029
3,11789.69073262842,2,1,10,1,10,0,66.063469
1,648.84697262842,2,1,9,1,10,0,557.42712
4,22615.06673262842,1,1,10,8,10,0,50.320179
3,13297.13873262842,2,3,10,8,10,5,96.933601
3,5090.91273262842,2,1,10,1,10,0,171.25325
3,3967.01653262842,1,3,5,9,9,4,42.280052
3,3663.74313262842,2,1,10,1,10,0,131.51003
3,2183.05433262842,2,3,7,10,7,11,1189.1715
2,1893.28773262842,2,3,9,1,9,0,36.957264
3,4903.59683262842,1,1,8,1,10,10,744.70642
4,20736.26173262842,2,1,9,6,10,0,191.401
3,8890.75213262842,1,3,10,9,10,8,29.679276
3,5966.75703262842,2,1,9,1,10,0,106.89085
4,22698.61973262842,2,2,10,9,10,7,47.567436
2,1648.38273262842,2,1,10,1,10,0,969.547
4,19871.03973262842,1,1,6,7,9,8,185.48886
3,2700.97403262842,1,1,9,1,10,0,152.32013
3,4190.01193262842,2,1,10,1,10,0,187.10997
3,8426.92203262842,1,1,10,11,9,7,757.00861
3,9336.74233262842,1,1,9,6,10,3,837.07849
4,16131.85473262842,2,1,10,1,10,0,357.28482
4,25909.75173262842,1,1,8,10,9,8,710.65881
3,2985.83733262842,2,1,10,1,10,0,1362.6073
3,3752.94113262842,2,1,10,1,10,0,584.28241
3,5334.00363262842,1,1,9,1,10,0,79.595749
2,1692.46493262842,1,1,9,8,10,7,83.804924
3,7387.76433262842,2,3,9,1,10,10,21.885193
3,7864.97383262842,1,1,10,10,10,8,759.36792
3,5435.81213262842,1,1,10,1,10,0,208.92375
3,2932.31853262842,1,3,9,9,9,8,183.25722
3,3476.42693262842,1,1,9,1,9,0,1132.5128
3,10371.44073262842,1,1,10,1,10,0,231.3927
3,2843.12053262842,1,1,10,1,10,0,145.33224
4,18597.10773262842,2,1,8,1,10,0,75.908318
3,3301.84713262842,1,1,10,1,9,0,25.020086
3,4056.21453262842,2,1,10,1,10,0,167.33565
3,4433.66473262842,1,3,9,3,9,6,139.34273
2,1655.58693262842,2,1,9,7,10,7,328.69638
3,6767.65643262842,2,1,10,1,10,0,576.81885
3,2789.60153262842,1,1,8,1,10,4,379.64685
3,4566.95133262842,1,1,8,11,10,10,2892.5132
3,3568.32803262842,1,1,10,1,10,0,3823.5491
3,6625.27943262842,1,1,8,9,10,5,187.20284
3,5215.79023262842,1,1,10,12,10,11,1282.7593
3,7847.13443262842,1,3,7,9,10,10,1732.837
3,13255.43273262842,2,1,10,1,10,0,60.243328
3,2236.57343262842,2,1,9,7,10,6,273.2146
2,1112.67713262842,1,1,9,10,10,0,3061.6663
2,1739.13503262842,1,1,9,1,9,0,273.59567
3,8267.89663262842,1,1,10,1,10,0,376.97888
3,13065.22373262842,2,1,8,6,9,11,588.24261
1,845.08281262842,2,3,7,1,7,6,6105.4258
3,5180.11103262842,1,1,10,1,10,0,394.56705
3,3521.02603262842,1,1,10,9,10,8,848.27942
3,3387.22893262842,1,4,7,9,10,8,274.80649
3,5590.42203262842,1,1,10,1,10,0,422.76956
4,15083.77673262842,1,3,8,1,9,0,130.1767
3,2700.40353262842,2,1,9,2,9,5,200.74646
3,3850.16713262842,1,3,9,1,10,0,53.609608
3,4983.87513262842,1,1,10,1,9,2,465.08438
3,2882.37493262842,1,1,10,1,9,0,626.13586
4,15277.16573262842,2,3,9,9,9,7,269.23877
3,3574.75113262842,1,1,4,11,9,11,1010.2539
1,729.12529262842,1,1,10,8,9,5,68.637276
3,10796.94773262842,2,1,10,7,10,7,1384.9385
3,4279.21013262842,2,1,10,1,10,3,482.77301
4,22362.69773262842,2,4,2,11,4,12,261.83185
3,11994.84673262842,1,3,9,11,10,7,642.75897
3,5965.05433262842,1,1,10,1,10,0,190.35434
2,1986.81863262842,2,1,10,1,10,12,204.21190000000001
1,511.69304262842,1,1,9,1,10,8,145.53737
3,2629.04513262842,2,1,7,1,10,0,464.44583
3,4805.47873262842,2,1,10,8,9,11,195.42889
3,9347.58903262842,1,1,7,1,7,6,3587.1453
3,5073.32343262842,1,1,10,1,10,0,51.263615
3,13752.04873262842,2,1,10,1,10,0,355.67075
1,765.37566262842,1,1,7,11,7,10,1180.9766
3,3299.37493262842,2,1,10,1,10,0,334.90305
2,1647.86573262842,1,1,8,7,10,0,179.32426
2,1936.29323262842,1,1,10,1,10,0,624.83032
3,2495.24773262842,2,1,9,1,10,0,274.45654
3,5376.34683262842,1,3,2,1,2,8,48.775585
2,1722.32033262842,2,1,10,1,10,0,143.70386
3,3628.06393262842,1,1,8,1,10,0,376.13437
4,29163.22473262842,2,1,9,1,9,0,302.10034
1,996.71963262842,1,1,4,1,5,0,1243.8473
3,13630.14473262842,1,4,9,11,4,10,384.82416
3,6411.04463262842,1,3,9,5,9,6,116.12488
3,5750.97873262842,2,1,10,7,10,10,890.03467
3,2361.45063262842,2,1,9,1,9,9,797.32111
4,23293.273732628422,2,1,9,1,9,0,66.277252
4,23137.47473262842,1,3,10,1,10,0,140.4053
1,809.40355262842,1,1,10,1,10,0,808.97363
3,5394.18623262842,2,3,10,1,10,5,512.17816
3,2371.40323262842,2,3,7,6,9,0,79.263588
4,21360.64873262842,2,1,8,5,9,4,223.12372
3,4413.00703262842,2,1,5,11,10,8,4317.2344
3,10969.06873262842,2,1,5,12,7,12,5093.8452
3,6910.55433262842,2,1,10,1,10,0,194.64813
3,2450.6488326284198,1,1,10,1,10,0,1820.4126
4,16150.72973262842,2,1,10,1,9,0,205.26137
4,24928.57273262842,1,1,10,1,10,0,342.98294
3,2878.79973262842,2,1,10,1,10,0,482.94482
4,16900.74273262842,1,3,5,12,2,12,1794.7748
3,2807.90613262842,1,1,8,3,9,4,678.10486
4,15053.86273262842,2,4,9,9,5,10,415.80075
2,1835.18183262842,1,1,10,1,10,0,802.98627
3,2138.45553262842,2,1,10,1,10,11,848.15137
1,809.40355262842,1,1,10,1,10,0,236.28598
3,5037.39373262842,1,1,5,6,5,11,241.65773
3,2323.58293262842,1,1,9,1,10,0,541.42932
3,10364.38073262842,2,3,5,1,10,0,179.38069
3,13689.61073262842,1,1,10,1,10,0,44.264385
4,16008.76073262842,2,1,9,1,10,0,149.98991
3,3005.11683262842,2,1,10,1,10,0,369.36026
2,1867.49263262842,1,1,9,1,10,0,255.28632
3,14728.24773262842,1,3,9,11,9,9,33.264912
3,13511.21373262842,2,3,7,11,10,10,130.50758
3,4413.00703262842,2,1,9,8,10,11,205.10997
3,3969.07633262842,1,1,10,7,10,0,238.35213
4,25842.14673262842,1,1,10,1,10,0,598.58044
3,7534.94113262842,1,3,9,2,9,7,279.64142
3,4830.14423262842,1,1,7,1,9,0,247.07413
3,2469.79903262842,1,1,10,1,10,0,104.83679
2,1105.54133262842,1,1,9,11,2,12,1028.33
3,3754.56043262842,2,1,7,1,10,0,853.6297
4,15205.97873262842,2,1,2,11,2,10,1057.0129
3,10605.89273262842,2,3,9,1,9,0,247.76393
3,4948.1959326284195,2,1,8,7,4,12,558.85016
2,1373.06203262842,1,1,9,1,5,0,3111.3198
3,4082.9743326284197,1,1,6,7,10,8,61.805908
3,13332.81873262842,1,3,10,10,10,10,140.10394
4,20914.65673262842,1,3,8,2,9,7,344.03589
3,2013.5780326284198,1,1,10,1,10,0,305.2934
3,2059.24043262842,1,1,5,9,10,8,202.74812
3,9318.90353262842,2,1,2,9,9,8,694.56122
3,8623.15833262842,1,1,10,1,10,2,1559.1067
3,3681.58273262842,1,3,9,1,10,0,2758.7153
3,2664.48233262842,1,1,2,1,10,0,602.11053
4,19321.34573262842,1,1,8,1,9,0,393.94513
3,13662.85073262842,1,1,5,8,10,7,1537.2112
2,1701.38473262842,1,1,10,1,10,0,530.24152
3,6018.57293262842,2,1,5,8,10,8,477.50314
3,2593.36563262842,1,1,10,1,10,0,30.61743
2,1567.58743262842,2,1,10,9,10,5,139.15689
3,6509.16273262842,1,1,7,1,10,0,539.62531
3,3083.95523262842,1,1,10,12,10,11,197.36174
1,720.20549262842,1,1,10,4,10,2,813.62769
3,2988.97523262842,1,1,10,3,10,10,52.828796
1,978.87993262842,2,1,9,1,10,0,361.40643
3,3764.32703262842,1,1,9,1,9,0,48.431625
3,13930.44573262842,2,3,10,4,10,3,245.37016
2,1469.46953262842,2,1,7,1,10,8,382.13455
3,3146.39393262842,1,2,10,8,7,6,804.7251
3,7088.95033262842,2,1,10,1,10,0,406.76685
3,7717.78043262842,1,1,9,1,10,1,56.861885
3,3916.58833262842,2,1,10,1,10,3,190.9635
4,16096.04773262842,1,1,5,11,5,10,237.99565
4,19086.09573262842,1,2,9,7,10,3,975.13275
2,1240.80023262842,1,1,10,1,10,0,317.00754
3,7088.95033262842,1,1,10,9,10,0,253.11743
3,3227.47403262842,1,1,10,1,10,0,572.72253
3,6910.55433262842,1,1,10,1,10,2,250.85793
4,16692.61339929509,1,1,5,11,10,0,553.30011
3,2272.25263262842,2,1,9,1,10,0,98.106117
3,7264.83123262842,2,3,9,9,9,0,46.265381
3,5929.37513262842,2,1,5,9,10,6,4049.8003
1,978.87993262842,1,1,10,7,2,10,421.2778
3,3971.47653262842,1,1,10,1,10,0,240.4808
3,3217.75263262842,1,3,10,1,9,0,223.18794
4,25820.55273262842,2,1,10,1,10,0,179.82111
3,4064.25603262842,1,1,10,1,10,0,200.05498
2,1952.55313262842,1,1,10,1,10,0,705.12964
3,4075.5265326284198,1,1,9,1,10,4,1694.7052
3,6375.36543262842,1,1,10,1,10,0,976.10101
3,4751.96013262842,2,4,2,11,10,8,46.805702
4,17792.72273262842,1,1,9,5,10,6,931.80444
3,4973.17103262842,2,3,9,1,9,0,63.359447
2,1000.5795326284199,1,3,9,1,10,5,93.220566
4,15740.37973262842,1,1,10,1,10,0,320.64838
1,755.88469262842,2,1,10,1,9,0,5263.9297
3,9738.73843262842,2,3,9,5,9,7,261.58212
3,2166.71233262842,1,1,8,1,10,0,227.91312
3,10975.58273262842,2,1,9,1,10,0,176.05658
4,17792.724065961753,1,1,8,8,9,8,69.842346
3,6464.56363262842,2,1,10,1,10,0,215.88185
3,7980.11543262842,2,1,9,1,9,2,18.62887
3,2807.44133262842,1,1,9,5,5,0,669.53259
2,1344.76533262842,2,1,10,1,10,0,97.969566
2,1509.21523262842,2,1,10,1,9,0,30.579416
3,2155.02503262842,1,1,10,1,10,0,523.51929
3,6286.16763262842,2,1,9,10,9,6,266.41425
3,3984.85633262842,2,1,8,4,10,0,262.60184
3,12282.81773262842,1,1,5,12,10,8,390.84329
3,3063.46283262842,1,1,10,1,10,0,71.063316
3,2161.63763262842,1,1,8,5,10,3,100.43119
3,7106.79023262842,1,1,10,1,10,0,1039.3292
4,20903.06073262842,1,3,9,1,9,4,22.642982
3,4948.1959326284195,2,1,10,1,9,8,529.48993
3,4323.80923262842,2,1,9,1,10,0,473.82922
3,3292.67883262842,2,1,8,9,9,3,4670.7739
3,2522.00723262842,2,1,5,10,10,11,2065.1631
4,16481.51173262842,2,3,9,1,10,8,60.493504
4,20468.66573262842,1,1,10,1,9,0,280.11627
3,4413.00703262842,1,1,8,11,9,6,71.384285
3,9109.03243262842,1,1,10,5,10,4,111.35723
3,4948.1959326284195,1,3,9,3,10,0,250.29128
3,11290.18173262842,2,1,3,2,10,0,507.89719
4,15414.107065961754,1,1,9,7,9,6,151.21487
1,907.52147262842,1,1,9,1,10,0,587.57648
3,3146.39393262842,1,1,5,1,9,0,235.15811
3,4257.83953262842,1,1,5,9,10,12,1945.5598
3,2816.36103262842,1,1,8,10,10,10,945.25458
3,10832.29773262842,2,3,9,11,5,10,2384.2598
3,6749.99773262842,1,1,9,1,9,0,247.54565
2,1647.86573262842,1,1,10,1,10,0,221.35806
2,1163.24233262842,1,1,10,2,10,1,560.36395
3,3877.81853262842,2,1,10,1,10,0,2475.8669
3,3085.66493262842,2,1,10,1,10,8,2148.3547
3,12440.83673262842,2,4,10,11,1,12,5070.5034
3,4894.85763262842,1,1,7,9,10,6,1415.3195
4,21858.93973262842,1,1,10,1,10,0,1544.2844
3,6624.86543262842,1,1,10,1,10,0,171.20975
3,3596.03553262842,1,1,9,1,10,10,299.56244
3,3877.81853262842,2,1,10,1,10,0,131.15736
3,2245.49313262842,1,1,10,1,10,0,230.05682
3,10510.87573262842,1,1,7,1,10,0,39.823902
3,7802.53533262842,1,4,5,9,5,10,515.69684
4,20441.90673262842,1,3,7,11,9,8,170.69524
3,3601.30433262842,1,1,10,9,9,4,235.36623
3,7088.95033262842,1,1,5,12,4,12,2577.6677
3,5224.71013262842,2,3,3,7,9,10,222.91577
3,2414.96963262842,2,1,7,1,9,8,180.19672
3,2985.83733262842,1,1,8,1,10,0,676.45392
3,2807.44133262842,2,1,9,1,10,0,536.59503
3,12262.44073262842,1,1,8,3,10,12,95.984947
3,7356.54463262842,2,1,10,1,10,0,450.28287
3,13065.69673262842,2,1,8,1,10,0,300.26816
3,2718.24313262842,1,1,9,1,10,0,260.67728
3,2183.05433262842,1,1,10,1,10,0,97.006729000000007
3,2235.05073262842,1,1,10,1,10,0,266.43463
3,2452.67083262842,1,1,7,1,9,0,98.649406
3,5750.97873262842,2,1,10,1,10,0,1934.7222
4,18982.031399295087,2,4,9,11,10,10,941.45697
3,6196.96943262842,2,1,10,1,7,3,517.56885
3,3788.62053262842,1,1,10,1,10,0,1155.2152
2,1291.07343262842,2,1,10,9,10,0,2594.7253
3,5028.47433262842,1,3,10,1,9,7,1146.4594
3,9318.90353262842,2,3,9,1,10,0,495.9263
3,7445.74283262842,2,1,8,8,9,10,217.14207
3,14176.76373262842,2,3,9,6,10,0,30.262005
3,2941.23843262842,2,4,9,11,2,11,2671.1853
3,5545.82293262842,1,3,7,1,10,0,32.639832
3,5505.68423262842,1,1,5,1,9,0,451.50623
3,4158.89523262842,2,1,9,5,10,0,1263.0148
3,3119.63473262842,2,1,10,7,9,8,407.42645
4,16657.91573262842,2,2,7,9,10,8,778.86597
3,3071.31173262842,1,1,9,1,10,0,295.23206
3,13332.81873262842,2,4,8,9,2,12,129.27692
3,5197.95033262842,2,1,10,1,10,0,826.11469
3,2183.05433262842,1,1,10,1,10,0,534.44647
3,3842.13933262842,1,1,3,5,10,6,1651.2798
3,4181.29753262842,2,3,10,1,10,0,174.59888
3,2316.85173262842,2,1,9,1,10,0,1066.7975
3,4038.37513262842,1,3,6,1,10,0,62.745949
2,1826.26203262842,2,1,8,1,10,0,443.58572
4,16900.74273262842,1,1,8,9,2,8,573.37952
3,3663.74313262842,1,1,10,1,10,0,163.40071
3,3012.18253262842,1,1,9,1,10,0,24.353777
3,3717.26193262842,2,1,10,1,10,0,394.8699
2,1312.94703262842,1,1,9,1,10,0,164.94981
3,6749.99773262842,1,1,10,1,6,0,247.54565
4,17792.72273262842,2,1,10,10,9,0,1598.8796
3,2504.16763262842,1,1,9,1,10,0,380.93668
4,17034.53973262842,2,1,9,1,10,0,687.80505
4,19589.94373262842,1,1,9,1,10,0,175.31859
3,7356.54463262842,2,1,8,4,9,10,674.45374
3,13957.20573262842,1,3,3,9,2,8,42.716774
3,9782.73353262842,1,1,9,1,10,0,691.23193
3,3328.85073262842,1,1,9,6,10,0,137.91515
1,800.48375262842,1,1,5,1,10,0,506.02252
3,9628.21893262842,1,1,10,9,10,12,47.606266
4,20468.66573262842,1,1,10,1,10,0,148.63332
3,5085.77853262842,1,3,9,4,10,7,34.782261
3,4407.15793262842,1,1,9,1,10,0,363.70206
4,18434.68773262842,2,1,7,1,7,0,35.571369
2,1036.95053262842,1,1,10,1,10,0,198.46762
3,4288.13003262842,1,1,10,1,10,0,568.5636
3,6143.45033262842,1,1,9,1,9,0,49.338261
3,8649.91713262842,2,3,8,9,5,3,48.38871
3,9690.81263262842,2,1,10,1,10,0,16.859812
4,15961.91973262842,1,1,10,1,10,7,713.3963
1,700.58189262842,2,1,9,5,10,0,401.1496
3,10960.23973262842,2,1,10,10,9,7,196.04224
3,11497.95173262842,1,1,5,8,10,5,302.16086
3,3984.85633262842,2,3,9,1,9,0,406.20309
3,5224.71013262842,2,3,10,1,10,8,198.54472
3,9854.04603262842,1,3,10,1,9,0,134.00751
2,1935.04713262842,1,1,10,1,10,0,191.28491
3,11994.84673262842,1,1,7,1,10,0,340.26855
3,3797.91303262842,1,1,10,1,10,0,575.54291
2,1991.50093262842,1,1,9,1,10,0,134.76019
3,3752.78603262842,2,1,9,3,10,0,134.94507
3,3342.62983262842,2,3,7,9,5,6,293.98483
3,3258.53313262842,1,1,10,1,10,0,373.43048
2,1948.61343262842,2,1,9,1,9,0,404.18546
3,4067.5119326284203,1,1,10,1,10,0,243.59576
3,2858.89203262842,1,1,8,6,9,4,553.39496
4,21858.93973262842,2,1,10,1,10,0,1544.2844
2,1986.99123262842,1,1,7,1,7,5,943.76465
2,1344.76533262842,1,1,5,1,10,0,97.969566
3,5344.03973262842,1,1,10,1,10,3,157.17035
3,7366.82243262842,1,1,10,1,2,4,197.45168
3,2718.24313262842,1,1,10,1,10,0,678.87238
3,2233.32803262842,1,1,10,1,10,0,309.07239
3,6226.40493262842,2,3,7,5,1,8,199.71805
1,488.29039262842,2,1,5,1,10,0,110.17145
3,4020.53553262842,1,1,8,1,10,0,99.081421
3,5037.39373262842,1,2,7,9,10,6,709.15594
2,1198.30733262842,2,1,10,1,10,0,582.37897
3,4238.97523262842,2,1,10,11,10,7,178.32722
3,2411.06093262842,1,1,6,6,10,7,814.81946
3,4101.44113262842,2,1,10,1,10,0,119.93479
3,5403.10613262842,2,1,10,1,10,0,219.68835
3,4654.64083262842,1,3,10,1,9,0,53.014835
2,1965.68713262842,1,1,10,1,10,0,447.94894
4,20779.96873262842,2,3,9,10,9,8,308.91159
3,12139.42573262842,1,4,7,10,5,12,161.33084
2,1737.06393262842,1,1,10,1,10,0,373.16333
3,3119.63473262842,1,1,8,1,10,0,396.13809
3,6683.99093262842,1,1,9,1,9,0,1305.2522
3,2783.12493262842,1,1,10,3,10,4,154.80716
3,8640.99723262842,1,1,10,1,10,0,625.86475
2,1960.99573262842,2,3,9,1,9,0,36.79319
3,2013.5780326284198,2,1,10,1,10,0,203.01865
3,3859.97893262842,1,3,10,1,10,0,103.5149
3,6732.15793262842,1,1,7,6,9,6,1958.2701
1,547.11510262842,1,1,10,1,10,0,310.54471
1,528.93669262842,1,1,10,7,10,2,288.72437
2,1327.45353262842,2,1,10,1,10,0,179.47229
4,28341.53373262842,2,1,7,1,9,0,361.07697
3,13802.595065961754,2,3,9,9,10,7,156.31198
3,12756.63673262842,1,1,10,1,10,0,30.24518
3,6479.72723262842,1,1,9,1,9,3,218.50951
4,24155.521065961755,1,4,7,12,4,8,2501.4116
3,5269.30923262842,2,1,8,1,9,0,246.43484
3,4413.00703262842,2,1,9,8,9,5,117.87511
3,2105.51553262842,2,1,2,12,10,4,382.0296
3,5090.91273262842,1,1,10,9,10,6,134.91628
4,19041.49673262842,1,1,9,1,9,0,350.33719
3,4591.40353262842,1,1,2,1,10,0,412.71719
3,5579.83713262842,1,1,10,1,10,0,311.979
3,12381.371399295087,2,1,8,9,10,0,37.441566
2,1380.27153262842,2,1,4,7,9,0,584.19519
1,711.28563262842,1,3,9,6,9,0,739.49225
1,964.08813262842,1,1,10,1,10,0,302.33438
3,3577.72553262842,1,1,10,1,10,0,429.42343
3,4734.12033262842,2,1,10,1,9,0,363.87518
3,9970.04873262842,1,3,8,9,10,5,78.16227
3,3699.42233262842,2,1,7,12,10,0,3265.7439
3,3106.35323262842,1,1,3,3,9,7,221.62648
3,9347.58903262842,2,1,7,1,7,6,3587.1453
2,1915.46013262842,1,1,10,1,9,0,304.53226
3,4680.60173262842,2,1,8,12,2,12,633.13647
3,8159.32733262842,2,1,10,1,10,0,1082.251
3,2604.24923262842,1,1,10,1,10,0,45.430267
3,5412.02603262842,2,1,9,9,10,0,333.73593
3,9425.94063262842,2,1,9,8,9,9,173.95154
3,8426.92203262842,1,1,10,1,10,0,54.683075
3,12247.59873262842,1,1,8,1,9,3,391.25974
3,4609.24283262842,1,1,10,8,10,10,1109.0649
3,8409.08223262842,2,1,10,9,9,10,282.59482
3,12084.04373262842,2,1,5,1,10,0,59.240223
2,1023.4790326284201,1,1,10,1,10,0,41.272816
3,3306.95063262842,2,1,8,1,10,0,252.88312
3,3075.03553262842,1,1,9,4,9,0,282.19147
4,24387.43773262842,2,1,10,9,9,8,318.95966
4,15589.53073262842,1,1,10,4,10,0,334.32562
3,3120.23013262842,2,1,10,1,9,0,50.616688
3,14536.99273262842,1,1,8,8,9,7,307.48654
2,1737.06393262842,2,1,3,12,10,0,307.879
2,1326.7824326284199,1,1,10,1,10,0,190.48575
2,1869.9690326284199,1,1,9,5,9,3,330.90082
3,3259.71113262842,1,1,9,4,10,0,187.57777
2,1251.82623262842,1,1,10,1,10,0,176.16895
4,20468.66673262842,2,4,5,11,4,8,500.11993
2,1407.03093262842,1,1,10,1,10,0,555.34528
2,1291.07343262842,1,1,10,1,10,8,715.23248
3,9076.50603262842,2,1,5,9,9,8,204.88872
3,3699.42233262842,1,3,9,1,9,3,56.356354
2,1831.46583262842,1,1,10,1,10,0,323.19238
3,3967.01653262842,2,3,7,1,10,0,925.25067
3,2198.09293262842,2,1,8,6,5,0,203.44443
3,14644.03073262842,1,3,9,11,9,6,321.31479
3,4858.99773262842,1,1,10,1,10,0,280.96564
4,21360.64739929509,2,2,3,11,2,12,395.50177
3,5600.97673262842,1,1,10,1,10,0,227.5477
3,7534.94113262842,2,1,10,1,10,0,852.74451
3,2639.38883262842,1,1,10,1,10,0,182.2804
3,10474.49073262842,1,1,5,1,10,2,716.13202
3,6714.31853262842,1,1,5,1,10,0,1092.5819
3,3967.01653262842,2,1,10,1,10,0,553.22937
3,4948.1959326284195,2,1,10,1,10,0,448.26535
3,9086.98843262842,1,1,10,9,10,0,172.49911
3,9095.90833262842,1,1,7,6,9,7,98.11351
3,6679.66963262842,1,1,9,1,10,0,754.26654
2,1965.68713262842,2,1,9,1,10,0,447.94894
2,1255.39413262842,2,1,9,1,10,0,79.687157
2,1505.14883262842,1,1,10,1,10,0,501.24719
3,4506.50363262842,1,1,10,1,10,0,232.368
3,11235.77073262842,1,1,8,7,9,7,125.39987
3,5973.97433262842,1,3,9,8,9,7,11.037619
3,5394.18623262842,2,1,10,1,10,0,1203.0261
2,1647.86573262842,1,1,10,1,10,0,83.875259
